JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2455296.502	8.80	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455296.96280	8.562	0.009		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	8			
2455296.96280	10.519	0.017		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	8			
2455296.963	10.449	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.653	Z		11.752		R CAM	AAVSO	STD	0			
2455296.964	8.49	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.653	Z		11.033		R CAM	AAVSO	STD	0			
2455297.37	8.6			Vis.	TPS		000		999999				V				R CAM	MCSE	STD				
2455297.4	8.3			Vis.	CMG		NA		NA				V				R CAM		STD				
2455297.584	8.6			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455297.584	8.65	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455297.6	9.0			Vis.	CGF		84	93	1009olv				V				R CAM		STD				
2455297.958	10.344	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.650	Z		11.655		R CAM	AAVSO	STD	0			
2455297.958	8.451	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.650	Z		11.012		R CAM	AAVSO	STD	0			
2455298.4292	8.9			Vis.	BVE		84	92	070920	na			V				R CAM		STD				
2455298.888	10.362	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.596	Z		11.726		R CAM	AAVSO	STD	0			
2455298.888	8.438	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.596	Z		10.967		R CAM	AAVSO	STD	0			
2455299.33889	8.8			Vis.	SJZ		84	93	1634ANI				V				R CAM		STD				
2455301.39	8.4			Vis.	SJEA		NA		NA				V				R CAM		STD				
2455301.4875	8.6			Vis.	WWJ		8.4	9.3	1933AFW	15X80			V				R CAM	BAA-VSS	STD				
2455301.586	8.7			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455301.586	8.76	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455302.6278	8.6			Vis.	BTB		85	93	080505				V				R CAM		STD				
2455303.3681	9.0			Vis.	MZS		000		999999	416102050			V				R CAM	MCSE	STD				
2455303.4	8.3			Vis.	CMG		NA		NA				V				R CAM		STD				
2455303.6	8.9			Vis.	MOW		NA		NA				V				R CAM		STD				
2455304.3951	8.8			Vis.	GGU		84	93	GGU-841				V				R CAM	KNVWS	STD				
2455304.41	8.5			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455304.4633	9.4			Vis.	ATI		000		999999				V				R CAM	MCSE	STD				
2455304.7	8.3			Vis.	HAB		NA		NA				V				R CAM		STD				
2455306.39444	8.5			Vis.	SJZ	B	84	93	1634ANI				V				R CAM		STD				
2455306.6	8.4			Vis.	CGF		84	93	1009olv				V				R CAM		STD				
2455307.4	8.7			Vis.	VED		NA		NA				V				R CAM		STD				
2455307.516	8.7			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455307.516	8.78	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455308.3847	9.0			Vis.	BVE		84	92	070920	na			V				R CAM		STD				
2455309.4	8.3			Vis.	CMG		NA		NA				V				R CAM		STD				
2455311.88391	8.295	0.010		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	9			
2455311.88391	10.279	0.019		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	9			
2455311.885	10.206	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.617	Z		11.69		R CAM	AAVSO	STD	0			
2455311.885	8.286	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.617	Z		11.075		R CAM	AAVSO	STD	0			
2455312.37	8.3			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455312.37473	8.706	0.003		V	AAM		113	84	4684DEN		0		V	-4.983	-7.738		R CAM		STD	0			
2455312.88284	8.319	0.008		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	10			
2455312.88284	10.288	0.021		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	10			
2455312.883	10.196	0.01		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.618	Z		11.815		R CAM	AAVSO	STD	0			
2455312.884	8.287	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.619	Z		11.077		R CAM	AAVSO	STD	0			
2455314.3181	8.6			Vis.	PLP	W	84	93	1026CUC				V				R Cam		STD				
2455314.6	8.4			Vis.	MOW		NA		NA				V				R CAM		STD				
2455315.3000	8.4			Vis.	KOS		6.9	8.5	1231FFB				V				R CAM		STD				
2455315.32	8.4			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455315.531	8.71	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455316.4	8.8			Vis.	VED		NA		NA				V				R CAM		STD				
2455316.6528	8.4			Vis.	KRS		8.4	9.3	080602				V				R CAM		STD				
2455317.4	8.8			Vis.	EJO		000		999999				V				R CAM	MCSE	STD				
2455317.4910	8.7			Vis.	WWJ		8.4	9.3	1933AFW	15X80			V				R CAM	BAA-VSS	STD				
2455318.38	8.5			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455319.6	8.5			Vis.	HAB		NA		NA				V				R CAM		STD				
2455320.40347	8.8			Vis.	SJZ		84	93	1634ANI				V				R CAM		STD				
2455320.6	8.4			Vis.	CGF		84	93	1009olv				V				R CAM		STD				
2455320.89549	8.326	0.007		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	11			
2455320.89549	10.356	0.016		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	11			
2455320.896	10.272	0.01		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.651	Z		11.706		R CAM	AAVSO	STD	0			
2455320.897	8.288	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.651	Z		11.091		R CAM	AAVSO	STD	0			
2455321.36597	8.9			Vis.	ACO		93		080402				V				R CAM	BAA-VSS	STD				
2455321.5507	8.9			Vis.	BVE		84	92	070920				V				R CAM	KNVWS	STD				
2455321.86232	8.311	0.005		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	12			
2455321.86232	10.352	0.014		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	12			
2455321.863	10.276	0.01		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.622	Z		11.667		R CAM	AAVSO	STD	0			
2455321.863	8.261	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.622	Z		11.048		R CAM	AAVSO	STD	0			
2455322.67153	8.4			Vis.	ASA		84	93	2285eyg				V				R CAM		STD				
2455323.85778	8.354	0.017		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	13			
2455323.85778	10.417	0.023		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	13			
2455323.858	10.316	0.01		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.622	Z		11.689		R CAM	AAVSO	STD	0			
2455323.859	8.295	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.623	Z		11.074		R CAM	AAVSO	STD	0			
2455324.363	8.8			Vis.	ATI		000		999999				Z				R CAM	MCSE	STD				
2455324.3630	8.8			Vis.	ATI		000		999999				V				R CAM	MCSE	STD				
2455324.50278	8.5			Vis.	KLO		84	86	2267jy	BINO 15X70			V				R CAM	AAVSO	STD				
2455325.88894	8.364	0.004		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	14			
2455325.88894	10.409	0.015		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	14			
2455325.889	10.315	0.01		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.659	Z		11.736		R CAM	AAVSO	STD	0			
2455325.89	8.316	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.659	Z		11.017		R CAM	AAVSO	STD	0			
2455326.6	8.4			Vis.	MOW		NA		NA				V				R CAM		STD				
2455326.88927	8.377	0.007		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	15			
2455326.88927	10.427	0.017		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	15			
2455326.89	10.346	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.663	Z		11.736		R CAM	AAVSO	STD	0			
2455326.89	8.326	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.663	Z		10.98		R CAM	AAVSO	STD	0			
2455327.4	9.0			Vis.	EJO		000		999999				V				R CAM	MCSE	STD				
2455327.885	10.393	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.713		R CAM	AAVSO	STD	0			
2455327.886	8.366	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.021		R CAM	AAVSO	STD	0			
2455329.7569	8.5			Vis.	KRS		8.4	9.3	1565CG				V				R CAM		STD				
2455329.83825	8.420	0.017		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	16			
2455329.83825	10.515	0.030		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	16			
2455329.839	10.441	0.011		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.620	Z		11.746		R CAM	AAVSO	STD	0			
2455329.839	8.422	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.620	Z		11.094		R CAM	AAVSO	STD	0			
2455330.45069	8.4			Vis.	KLO		86	84	2267jy				V				R CAM	AAVSO	STD				
2455330.838	10.419	0.012		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.622	Z		11.721		R CAM	AAVSO	STD	0			
2455330.839	8.358	0.004		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.622	Z		10.935		R CAM	AAVSO	STD	0			
2455331.4944	8.8			Vis.	WWJ		8.4	9.3	1933AFW	15X80			V				R CAM	BAA-VSS	STD				
2455331.7	8.5			Vis.	HAB		NA		NA				V				R CAM		STD				
2455331.867	10.475	0.012		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.653	Z		11.769		R CAM	AAVSO	STD	0			
2455331.868	8.452	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.653	Z		11.076		R CAM	AAVSO	STD	0			
2455333.86776	8.489	0.005		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	17			
2455333.86776	10.564	0.017		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	17			
2455333.868	10.516	0.012		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.716		R CAM	AAVSO	STD	0			
2455333.869	8.431	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.014		R CAM	AAVSO	STD	0			
2455334.3646	8.6			Vis.	PLP		84	93	1026CUC				V				R Cam		STD				
2455334.41944	9.0			Vis.	ACO		86	93	080402				V				R CAM	BAA-VSS	STD				
2455336.4	8.4			Vis.	PEG		NA		NA				V				R CAM		STD				
2455336.528	8.68	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455336.86024	8.547	0.005		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	18			
2455336.86024	10.629	0.015		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	18			
2455336.861	10.571	0.013		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.734		R CAM	AAVSO	STD	0			
2455336.861	8.51	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.063		R CAM	AAVSO	STD	0			
2455337.6	8.8			Vis.	MOW		NA		NA				V				R CAM		STD				
2455337.858	10.569	0.013		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.716		R CAM	AAVSO	STD	0			
2455337.858	8.544	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.089		R CAM	AAVSO	STD	0			
2455338.4	8.7			Vis.	VED		NA		NA				V				R CAM		STD				
2455338.855	10.583	0.013		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.708		R CAM	AAVSO	STD	0			
2455338.855	8.647	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.119		R CAM	AAVSO	STD	0			
2455339.5083	9.0			Vis.	BVE		84	92	070920	na			V				R CAM		STD				
2455339.852	10.657	0.013		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.660	Z		11.652		R CAM	AAVSO	STD	0			
2455339.853	8.594	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		10.986		R CAM	AAVSO	STD	0			
2455340.4014	9.1			Vis.	MZS		000		999999	523102138			V				R CAM	MCSE	STD				
2455340.45	8.9			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455340.512	8.83			V	BQC		NA				0		V				R CAM	AFOEV	STD				
2455340.851	10.701	0.014		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.662	Z		11.771		R CAM	AAVSO	STD	0			
2455340.852	8.686	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.663	Z		11.104		R CAM	AAVSO	STD	0			
2455341.518	8.84	0.05		CR	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455341.848	10.633	0.014		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.662	Z		11.723		R CAM	AAVSO	STD	0			
2455341.849	8.615	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.662	Z		10.997		R CAM	AAVSO	STD	0			
2455342.83838	8.743	0.009		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	19			
2455342.83838	10.804	0.022		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	19			
2455342.839	10.719	0.015		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.654	Z		11.703		R CAM	AAVSO	STD	0			
2455342.839	8.667	0.005		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.655	Z		11.045		R CAM	AAVSO	STD	0			
2455344.47222	9.1			Vis.	SJZ	B	84	93	1634ANI				V				R CAM		STD				
2455344.537	8.81	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455346.36	9.0			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455346.44792	8.2			Vis.	KLO	UB	84	77	2267jy				V				R CAM	AAVSO	STD				
2455346.6	9.0			Vis.	HAB		NA		NA				V				R CAM		STD				
2455346.6	9.2			Vis.	MOW		NA		NA				V				R CAM		STD				
2455347.6	9.0			Vis.	MLI		84	92	sb1986				V				R CAM		STD				
2455350.3542	9.2			Vis.	PLP		84	93	1026CUC				V				R Cam		STD				
2455350.4708	9.4			Vis.	BVE		92	98	070920	na			V				R CAM		STD				
2455350.505	8.9			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455350.505	8.98	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455350.823	10.88	0.016		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.689		R CAM	AAVSO	STD	0			
2455350.823	8.779	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.056		R CAM	AAVSO	STD	0			
2455351.587	9.0			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455351.587	9.02	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455352.4	8.9			Vis.	PEG		NA		NA				V				R CAM		STD				
2455352.4104	9.1			Vis.	GGU		84	93	GGU-841				V				R CAM		STD				
2455352.50833	9.1			Vis.	SJAT		84	93	2218sbg				V				R CAM		STD				
2455352.81948	8.847	0.023		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	20			
2455352.81948	10.942	0.045		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	20			
2455352.82	10.913	0.018		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.664	Z		11.727		R CAM	AAVSO	STD	0			
2455352.82	8.876	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.664	Z		11.104		R CAM	AAVSO	STD	0			
2455353.36	14.6			Vis.	JZO		000		999999				T				R CAM	MCSE	STD				
2455353.38	9.0			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455353.4	8.7			Vis.	VED		NA		NA				V				R CAM		STD				
2455353.449	9.0			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455353.449	9.03	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455353.44931	9.1			Vis.	SJZ		84	93	1634ANI				V				R CAM		STD				
2455353.81449	8.811	0.019		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	21			
2455353.81449	11.000	0.028		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	21			
2455353.815	10.938	0.017		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.731		R CAM	AAVSO	STD	0			
2455353.815	8.799	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.661	Z		11.146		R CAM	AAVSO	STD	0			
2455354.350	9.2			Vis.	ATI		000		999999				Z				R CAM	MCSE	STD				
2455354.3507	9.2			Vis.	ATI		000		999999				V				R CAM	MCSE	STD				
2455354.3833	8.8			Vis.	MZS		000		999999	606102112			V				R CAM	MCSE	STD				
2455354.40417	9.0			Vis.	KLO		93	84	2394gdw				V				R CAM		STD				
2455355.3750	9.2			Vis.	SGYO		84	93	090727				V				R CAM	MCSE	STD				
2455355.4	9.1			Vis.	EJO		000		999999				V				R CAM	MCSE	STD				
2455355.4000	8.8			Vis.	KOS		8.4	9.3	1231FFB				V				R CAM		STD				
2455355.504	9.0			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455355.504	9.02	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455356.47917	9.5			Vis.	SJAT		93	99	2218sbg				V				R CAM		STD				
2455357.34	9.3			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455357.6	9.2			Vis.	HAB		NA		NA				V				R CAM		STD				
2455358.36	9.4			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455358.84857	8.903	0.016		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	22			
2455358.84857	11.099	0.043		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	22			
2455358.849	10.959	0.022		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.726	Z		11.732		R CAM	AAVSO	STD	0			
2455358.849	8.889	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.726	Z		11.072		R CAM	AAVSO	STD	0			
2455359.386	9.6			Vis.	ATI		000		999999				Z				R CAM	MCSE	STD				
2455359.3868	9.6			Vis.	ATI		000		999999				V				R CAM	MCSE	STD				
2455359.44722	9.1			Vis.	SJZ		84	93	1634ANI				V				R CAM		STD				
2455359.4646	9.0			Vis.	WWJ		8.4	9.3	1933AFW	147X280			V				R CAM		STD				
2455359.804	10.942	0.017		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.668	Z		11.689		R CAM	AAVSO	STD	0			
2455359.80449	8.912	0.006		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	23			
2455359.80449	11.048	0.023		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	23			
2455359.805	8.879	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.669	Z		11.054		R CAM	AAVSO	STD	0			
2455360.36	9.4			Vis.	PPS		000		999999				V				R CAM	MCSE	STD				
2455360.84350	8.909	0.006		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	24			
2455360.84350	11.061	0.022		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	24			
2455360.844	10.947	0.019		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.726	Z		11.681		R CAM	AAVSO	STD	0			
2455360.844	8.889	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.727	Z		11.048		R CAM	AAVSO	STD	0			
2455361.841	11.008	0.017		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.726	Z		11.709		R CAM	AAVSO	STD	0			
2455361.841	8.895	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.727	Z		11.085		R CAM	AAVSO	STD	0			
2455362.4	9.5			Vis.	EJO		000		999999				V				R CAM	MCSE	STD				
2455362.7	9.3			Vis.	MOW		NA		NA				V				R CAM		STD				
2455362.866	11.02	0.018		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.772	Z		11.73		R CAM	AAVSO	STD	0			
2455362.867	8.889	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.773	Z		11.027		R CAM	AAVSO	STD	0			
2455363.86464	8.976	0.010		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	25			
2455363.86464	11.084	0.026		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	25			
2455363.865	11.009	0.017		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.774	Z		11.69		R CAM	AAVSO	STD	0			
2455363.865	8.914	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.775	Z		10.982		R CAM	AAVSO	STD	0			
2455364.4229	9.5			Vis.	BVE		92	98	070920				V				R CAM	KNVWS	STD				
2455364.45000	9.1			Vis.	SJZ		84	93	1634ANI				V				R CAM		STD				
2455364.903	11.017	0.019		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.851	Z		11.679		R CAM	AAVSO	STD	0			
2455364.903	8.905	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.851	Z		11.014		R CAM	AAVSO	STD	0			
2455365.371	9.5			Vis.	ATI		000		999999				Z				R CAM	MCSE	STD				
2455365.3717	9.5			Vis.	ATI		000		999999				V				R CAM	MCSE	STD				
2455365.6875	9.5			Vis.	KRS		9.3	9.9	1565CG				V				R CAM		STD				
2455365.83196	8.983	0.008		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	26			
2455365.83196	11.121	0.023		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	26			
2455365.832	11.056	0.018		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.729	Z		11.728		R CAM	AAVSO	STD	0			
2455365.832	8.909	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.730	Z		10.972		R CAM	AAVSO	STD	0			
2455366.502	9.17	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455366.502	9.1			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455366.883	11.039	0.018		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.823	Z		11.772		R CAM	AAVSO	STD	0			
2455366.88337	9.024	0.017		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	27			
2455366.88337	11.159	0.038		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	27			
2455366.884	9.002	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.824	Z		11.053		R CAM	AAVSO	STD	0			
2455367.881	11.028	0.019		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.825	Z		11.657		R CAM	AAVSO	STD	0			
2455367.882	8.952	0.006		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.825	Z		10.984		R CAM	AAVSO	STD	0			
2455368.897	11.018	0.02		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.861	Z		11.65		R CAM	AAVSO	STD	0			
2455368.89739	9.018	0.011		V	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	28			
2455368.89739	11.145	0.030		B	HQA		ENSEMBLE				1	1.000	V				R CAM		STD	28			
2455368.898	8.972	0.007		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.862	Z		10.996		R CAM	AAVSO	STD	0			
2455369.523	9.20	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455369.899	10.971	0.028		B	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.869	Z		11.671		R CAM	AAVSO	STD	0			
2455369.899	8.971	0.009		V	PEX		ENSEMBLE	111	X26658KZ	BSM NM IMAGE	0	1.870	Z		11.154		R CAM	AAVSO	STD	0			
2455370.3715	9.4			Vis.	PLP		93	99	1026CUC				V				R Cam		STD				
2455371.4	9.0			Vis.	PEG		NA		NA				V				R CAM		STD				
2455371.41319	9.5			Vis.	SJZ	B	93	99N	1634ANI				V				R CAM		STD				
2455372.544	9.1			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455372.544	9.19	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
2455372.6	9.6			Vis.	MOW		NA		NA				V				R CAM		STD				
2455373.5	9.0			Vis.	VED		NA		NA				V				R CAM		STD				
2455375.4333	9.5			Vis.	BVE		92	98	070920				V				R CAM	KNVWS	STD				
2455376.4000	9.3			Vis.	KOS		8.4	9.3	1231FFB				V				R CAM		STD				
2455376.6	9.3			Vis.	HAB		NA		NA				V				R CAM		STD				
2455377.38472	9.3			Vis.	SJAT		93	94	2218sbg				V				R CAM		STD				
2455377.41319	9.3			Vis.	SJZ	B	93		1634ANI				V				R CAM		STD				
2455380.39514	9.3			Vis.	SJAT		93		2218sbg				V				R CAM		STD				
2455380.7188	10.0			Vis.	KRS		9.9	10.4	1565CG				V				R CAM		STD				
2455381.3646	9.5			Vis.	PLP		93	99	1026CUC				V				R Cam		STD				
2455381.523	9.3			V	MEV		NA				0		V				R CAM	AFOEV	STD				
2455381.523	9.31	0.05		TG	MEV		ENSEMBLE		TYCHO 2	ASTROMETRY PHOTO.EXE	0		V				R CAM	AFOEV	STD				
